id,name,address,regionDepth1,regionDepth2,lat,lng,hallType,subTypes_json,mealCost,mealCostMin,mealCostMax,guarantee,guaranteeMin,guaranteeMax,interval,intervalMinutes,venueFee,rentalCostMin,rentalCostMax,phone,website,source_url,source
463,엠비씨컨벤션진주,경남 진주시 충무공동 8,,,35.18294046897076,128.1366683081461,컨벤션 웨딩홀,[],"대인 42,000원, 소인 25,000원(웨딩홀 투어 후기 기준).",25000,42000,//blog.naver.com/bery_b/223042394800,250,250,정보 준비중,,"홀·타임·프로모션에 따라 변동, 온라인에 정가 대관료는 공개되어 있지 않아 구체적인 정보 부족.",3700000,3700000,055-762-0200,http://mbcconvention.kr/,https://www.weddic.com/,weddic
464,메르시앙웨딩홀,경남 김해시 내동 1131-4,,,35.2425646322828,128.868803060729,웨딩홀,[],"1인 40,000원(뷔페 기준, 플랫폼·업체 정보 동일 표기).",40000,40000,"최소 보증인원 150명, 최대 수용 인원 300명(홀 전체 기준).",150,300,정보 준비중,,구체적인 정보 부족.,,,055-320-9880,http://www.mersian.co.kr/,https://www.weddic.com/,weddic
465,디아웨딩,경남 창원시 성산구 용호동 5-5,,,35.2339314855006,128.686728154875,웨딩홀,[],"1인 38,000원(뷔페, 부가세 별도 기준 표기).",38000,38000,"[정가] 7,000,000원~ (웨딩북 최초 방문예약 후 계약 시 제공되는 총 패키지 금액 기준, 200명 이상 보증 조건).",150,300,80분,80,"[정가] 7,000,000원~ (웨딩북 최초 방문예약 후 계약 시 제공되는 총 패키지 금액 기준, 200명 이상 보증 조건).",7000000,,055-266-3100,http://www.claudiacompany.com/,https://www.weddic.com/,weddic
466,JK컨벤션웨딩,경남 창원시 진해구 현동 18-4,,,35.1489440202791,128.652094707597,컨벤션 웨딩홀,[],구체적인 수치 미공개(웨딩북·후기·영상 등 온라인에 식대 단가 표기가 없음).,,,"제이드가든홀 기준 “보증인원에 비해 많은 하객이 와도 충분히 수용 가능”이라는 후기만 있고, 최소·최대 인원에 대한 명시 수치는 없어 구체적인 정보 부족.",,,60분,60,구체적인 정보 부족(대관료·패키지 금액을 공개한 공식·컨설팅 자료 없음).,,,055-552-7223,http://www.jkart.co.kr,https://www.weddic.com/,weddic
467,W웨딩 김해더파티웨딩홀,경남 김해시 부원동 1043,,,35.2257193488031,128.883238720112,웨딩홀,[],"1인 40,000원(뷔페, 카드 기준 41,000원 언급).",40000,40000,"최소 보증 150명, 최대 수용 약 300명(홀 1개 기준, 전체 좌석 800석 언급).",150,800,1시간 텀,60,"아모르홀·벨리스홀 공통 대관료 1,800,000원(드메 패키지 1,800,000원 별도 언급).",1800000,,,https://www.instagram.com/theparty__wedding/,https://www.weddic.com/,weddic
468,웨딩유로,경남 창원시 마산합포구 해운동 68,,,35.18186794180681,128.563856497932,웨딩홀,[],정보 준비중,45000,45000,정보 준비중,150,500,정보 준비중,,,,,055-604-0002,https://www.instagram.com/wedding__euro,https://www.weddic.com/,weddic
469,엠컨벤션,경남 진주시 명석면 우수리 88-10,,,35.21610034520324,128.0408217739619,컨벤션 웨딩홀,[],"36,000원~39,000원 (1인당)",36000,39000,"최소 보증 인원 150명, 최대 수용 인원 1000명",230,230,정보 준비중,,구체적인 수치 미공개.,,,055-748-0070,http://www.withusay.co.kr/,https://www.weddic.com/,weddic
470,신신예식장,경남 창원시 마산합포구 서성동 84-315,,,35.2036755903033,128.569889833393,웨딩홀,[],정보 준비중,,,정보 준비중,70,70,정보 준비중,,,0,0,,,https://www.weddic.com/,weddic
471,아이스퀘어호텔웨딩,경남 김해시 부원동 1047,,,35.2258720810359,128.885236688266,호텔 웨딩홀,[],"뷔페 43,000원.",43000,43000,"그랜드볼룸 200명, 클래식홀 100명.",100,200,정보 준비중,,"그랜드볼룸 3,000,000원, 클래식홀 1,800,000원 (60분 사용).",1800000,3000000,055-344-7000,http://isquarehotel-wedding.com,https://www.weddic.com/,weddic
472,호텔인터내셔널 웨딩,경남 창원시 성산구 중앙동 97-4,,,35.2216590127529,128.6774981807492,호텔 웨딩홀,[],정보 준비중,33000,33000,정보 준비중,150,150,정보 준비중,,,1600000,1900000,055-281-1009,,https://www.weddic.com/,weddic
473,하나로컨벤션웨딩,경남 거제시 상동동 590-1,,,34.8740946138923,128.633137560548,컨벤션 웨딩홀,[],"1인 30,000원(온새미로 뷔페, 일부 후기·안내 기준 3만 원대로 일치).",30000,30000,홀 2개 기준 100명·150명 보증(투어 후기에서 “홀비 저렴(180만): 홀 2개(보증인원 100명 or 150명)” 언급).,100,150,동시예식(30분 간격),30,"홀비 1,800,000원(1.8백만) 수준으로 안내된 후기 존재.",1800000,1800000,055-639-1270,https://www.instagram.com/hanaro_wedding,https://www.weddic.com/,weddic
474,해피데이웨딩홀,경남 통영시 광도면 죽림리 1567-2,,,34.88625932053907,128.4159009175321,웨딩홀,[],정보 준비중,39000,39000,정보 준비중,150,200,정보 준비중,,,3200000,3200000,,https://blog.naver.com/happyday_386,https://www.weddic.com/,weddic
475,스카이뷰호텔 웨딩홀,경남 창원시 마산합포구 신포동2가 117-34,,,35.2009096193224,128.575306745962,호텔 웨딩홀,[],"뷔페 기준 40,000원대 초반 언급, 스테이크 1인 1접시 제공(최근 후기 기준, 세부 금액 변동 가능).",40000,40000,"최소 보증인원 150명(130명 식사 시에도 150명 식대 지불, 남는 인원은 답례품으로 전환 가능 제도 운영).",130,150,정보 준비중,,공식·블로그에 명시된 구체적인 대관료 숫자 정보 부족.,,,055-248-5200,https://blog.naver.com/lctcw,https://www.weddic.com/,weddic
476,Jw컨벤션 창원진해점,경남 창원시 진해구 태백동 74-16,,,35.16829605611498,128.6575128106259,컨벤션 웨딩홀,[],"본점 사이트 연회비용 페이지 기준, 대인 뷔페 1인 35,000원(평일·주말 동일), 초등 20,000원, 5~7세 10,000원으로 안내되어 있다.",35000,35000,200명 등)에 대한 정확한 숫자는 명시되어 있지 않다.,200,200,시간간격 충분,,,,,055-546-9851,,https://www.weddic.com/,weddic
477,창원그랜드머큐어호텔 웨딩,경남 창원시 성산구 대원동 122,,,35.23960488667328,128.6552553581341,호텔 웨딩홀,[],정보 준비중,48000,48000,정보 준비중,130,500,정보 준비중,,,,,055-600-0800,https://www.instagram.com/grandmercure.wed/?igsh=djRvZG90bnYwYzhw,https://www.weddic.com/,weddic
478,W웨딩 양산점,경남 양산시 중부동 685-7,,,35.3380524008499,129.026765689041,웨딩홀,[],정보 준비중,,,"블로그 후기에 “식장이 조금 좁았다”, “하객들이 뒤에 많이 서 있었다”는 언급이 있어, 실제 운영 보증인원은 150명 전후로 추정되지만 정확한 숫자는 확인 불가 → 구체적인 정보 부족.",150,150,90분 여유로운 예식 시간,90,,,,055-365-2662,https://www.instagram.com/theparty_yangsan,https://www.weddic.com/,weddic
479,비즈컨벤션,경남 김해시 주촌면 농소리 638-3,,,35.2132149207948,128.831652344835,컨벤션 웨딩홀,[],정보 준비중,30000,40000,정보 준비중,100,300,정보 준비중,,,,,055-325-1486,https://www.bizwedding.com/,https://www.weddic.com/,weddic
480,호텔동방 웨딩홀,경남 진주시 옥봉동 803-4,,,35.19022829977539,128.0925109042434,호텔 웨딩홀,[],"1인 40,000원대(뷔페, “4~5만 원” 구간 안내).",40000,40000,지불 보증인 100명 이하(소규모 예식 가능하다고 안내).,100,100,정보 준비중,,300~500만원,3000000,5000000,055-760-1600,,https://www.weddic.com/,weddic
481,엠시티웨딩홀,경남 밀양시 상남면 예림리 876-6,,,35.4657946053427,128.758545120674,웨딩홀,[],구체적인 수치 미공개.,,,구체적인 수치 미공개.,,,정보 준비중,,구체적인 수치 미공개.,,,055-355-0009,https://mctwed.co.kr,https://www.weddic.com/,weddic
482,경화회관예식장,경남 창녕군 창녕읍 직교리 5,,,35.5427261804029,128.487815131126,웨딩홀,[],정보 준비중,,,정보 준비중,,,정보 준비중,,대관료 외 추가 비용 없음 (돌잔치 기준),,,055-533-2249,,https://www.weddic.com/,weddic
483,웨딩블랑,경남 거제시 고현동 968-3,,,34.8899480960075,128.62006734978,야외 웨딩홀,[],"32,000원 (2021년 기준, 뷔페).",32000,32000,최소 150명.,150,150,30분 간격,,40만 원 (2021년 기준).,40,202,055-632-0088,,https://www.weddic.com/,weddic
484,통영마리나웨딩홀,경남 통영시 도남동 645,,,34.82693584987238,128.4393441621252,웨딩홀,[],정보 준비중,37000,59000,정보 준비중,100,250,정보 준비중,,,1400000,1800000,055-643-1127,http://cafe.naver.com/marinawedding,https://www.weddic.com/,weddic
485,JK웨딩컨벤션,경남 밀양시 삼문동 551-1,,,35.482387769413,128.752547173895,컨벤션 웨딩홀,[],블로그·플랫폼 기준으로 구체적인 1인 식대 단가가 공개된 자료는 없음(구체적인 정보 부족).,,,"“밀양 예식장 4곳 중 가격이 가장 저렴하고 시간 여유가 긴 편”이라는 비교만 있으며, 최소 보증인원 숫자는 명시되지 않음(구체적인 정보 부족).",,,정보 준비중,120,"대관료·패키지 세부 금액은 개별 상담 안내로 처리되어, 온라인에 명확한 금액이 공개되어 있지 않음(구체적인 정보 부족).",1000000,,,http://www.jkart.co.kr,https://www.weddic.com/,weddic
486,거창컨벤션웨딩홀,경남 거창군 거창읍 송정리 249-23,,,35.6824743596376,127.904192706331,컨벤션 웨딩홀,[],"1인 정확 금액, 주말/평일 차이 등)는 웨딩북·공식 홈페이지·최근 블로그 어디에도 명시되어 있지 않다 → 구체적인 정보 부족.",,,"다이렉트웨딩 정보에 지불보증인 100명 이하로 표기되어 있으며, 좌석수는 100~150석 수준으로 안내된다.",100,150,정보 준비중,,,,,055-943-7737,,https://www.weddic.com/,weddic
487,호텔아리나내웨딩홀,경남 밀양시 삼문동 79-7,,,35.47895834340929,128.7537573222874,호텔 웨딩홀,[],정보 준비중,,,정보 준비중,,,정보 준비중,,,,,055-350-7000,,https://www.weddic.com/,weddic
488,아시아레이크사이드호텔 웨딩컨벤션,경남 진주시 판문동 469-5,,,35.1749803012214,128.034808795082,호텔 웨딩홀,[],정보 준비중,38000,38000,정보 준비중,200,220,정보 준비중,,,1200000,1200000,055-746-3734,,https://www.weddic.com/,weddic
489,아이컨벤션웨딩,경남 창원시 성산구 신월동 101-1,,,35.234054779136,128.689776595257,컨벤션 웨딩홀,[],구체적인 수치 미공개.,30000,40000,구체적인 수치 미공개.,200,250,정보 준비중,,구체적인 수치 미공개.,,,,http://www.wiconvention.co.kr/,https://www.weddic.com/,weddic
490,제이스퀘어웨딩,경남 진주시 상대동 297-7,,,35.1787356526768,128.106724523804,호텔 웨딩홀,[],"제이스퀘어 호텔 웨딩 식대 1인 39,000원(엠컨벤션과 동일, 동방호텔은 45,000원).",39000,39000,블로그 견적 글에서 비너스홀 보증인원 150명으로 표기.,150,150,정보 준비중,,,,,055-749-0022,http://www.jsquarehotel.com/,https://www.weddic.com/,weddic
491,소노캄거제 웨딩홀,경남 거제시 일운면 소동리 115,,,34.8436577200769,128.702972650986,컨벤션 웨딩홀,[],"블로그 후기에서 “식대 39,000원, 최소 보증 인원 200명, 대관료는 거제 지역 웨딩업체(청담·서정 등) 이용 시 할인 또는 포함 조건”이라는 문구가 나오지만, 소노캄 거제 공식 대관료 정가는 공개되지 않는다.",44000,50000,"블로그 후기에서 “식대 39,000원, 최소 보증 인원 200명, 대관료는 거제 지역 웨딩업체(청담·서정 등) 이용 시 할인 또는 포함 조건”이라는 문구가 나오지만, 소노캄 거제 공식 대관료 정가는 공개되지 않는다.",200,200,정보 준비중,,200만원,2000000,2000000,055-733-7372,https://www.instagram.com/gracek7373,https://www.weddic.com/,weddic
492,대웅예식장,경남 고성군 고성읍 동외리 164-9,,,34.9754007258075,128.327729381352,웨딩홀,[],구체적인 수치 미공개(온라인에 식대 단가 표기 없음).,,,구체적인 수치 미공개.,,,정보 준비중,,구체적인 수치 미공개.,,,055-673-4567,http://대웅웨딩홀.com,https://www.weddic.com/,weddic
494,고성축협 컨벤션웨딩홀,경남 고성군 고성읍 교사리 16-2,,,34.9771129174631,128.314502815991,컨벤션 웨딩홀,[],구체적인 정보 부족.,,,구체적인 정보 부족.,,,정보 준비중,,구체적인 정보 부족.,,,051-673-7142,http://www.instagram.com/055_6737142,https://www.weddic.com/,weddic
495,더그랜드통영웨딩홀,경남 통영시 정량동 1141,,,34.84584578353184,128.4304418514491,호텔 웨딩홀,[],"대인 37,000원 (뷔페, 인상 가능성 언급).",37000,37000,150명.,150,150,하루 한타임 예식으로 희망 시간대 가능,,"드레스·메이크업 포함 패키지 3,200,000원 선(“대관료+드레스+메이크업 세트 패키지 320만원~ 추가금 발생” 언급).",3200000,3200000,055-642-1111,https://www.instagram.com/thegrand_tongyeong?igsh=MWpzcmt4aXg2dnVpMg==,https://www.weddic.com/,weddic
496,수원노블레스웨딩컨벤션,경기 수원시 팔달구 우만동 549,,,37.28161861920415,127.0302878856336,컨벤션 웨딩홀,[],"컨벤션홀 대관료 6,600,000원(예식간격 1시간, 뷔페 69,000원), 노블레스홀 대관료 5,500,000원(뷔페 69,000원, 연출료·꽃장식·음주류·부가세 포함).",63000,69000,"컨벤션홀 최소 보증 250명, 노블레스홀 최소 보증 200명(일부 정보에서는 250~300명 표기).",200,300,정보 준비중,,"컨벤션홀 대관료 6,600,000원(예식간격 1시간, 뷔페 69,000원), 노블레스홀 대관료 5,500,000원(뷔페 69,000원, 연출료·꽃장식·음주류·부가세 포함).",6600000,6600000,031-215-7000,http://www.swed.co.kr/,https://www.weddic.com/,weddic
497,메리빌리아 더프레스티지,경기 수원시 권선구 서둔동 389,,,37.26275915168427,126.9965390685235,웨딩홀,[],"85,000원~100,000원(뷔페 또는 코스, 어린이 40,000원, 26년 상반기 기준).",85000,100000,"200~300명(컨벤션홀 238석, 가든홀 230석, 타임별 최소 200~300명).",230,300,30분 간격,,"8,500,000원~16,500,000원(생화 꽃장식 5,000,000원 별도).",8500000,16500000,031-293-5579,https://www.marryviliatheprestige.com,https://www.weddic.com/,weddic
498,호텔리츠컨벤션웨딩,경기 수원시 팔달구 인계동 1133-7,,,37.2587574038081,127.033619986354,호텔 웨딩홀,[],"1인 62,000원대부터 시작(스마트웨딩 기준 뷔페 62,000원~, 음주류 식대 포함). 아이웨딩 기준 1인 78,000원으로 안내된 상품도 있어, 진행 시점·프로모션에 따라 구성 차이 존재.",62000,62000,"최소 보증 인원 150명, 최대 수용 인원 1,000명(아이웨딩 기준, 대형 단독홀).",150,150,1시간 (50분식),50,"스마트웨딩 기준 예식 금액 6,500,000원대부터(대관료+식사 구성 패키지 형태), 상세 타임·시즌별 세부 대관료는 구체적인 정보 부족.",6500000,,031-231-9000,http://cafe.naver.com/ritzhotel2319000,https://www.weddic.com/,weddic
499,파티웨딩유,경기 수원시 권선구 서둔동 9-16,,,37.27150462004263,126.9953097263669,웨딩홀,[],"정가 57,000원(뷔페+궁중 한정식 1인찬, 부가세 별도 안내 사례), 최근 견적 공유에서는 정가 57,000원·할인가 46,000원으로 기재된 사례 존재.",57000,57000,"최소 보증 인원 200명, 최대 수용 인원 660명.",200,660,70분 간격,70,"정가 대관료 5,700,000원(꽃장식 등 부대비용 15,000,000원 별도 견적 사례).",5700000,15000000,031-297-1000,http://www.partyweddingyou.co.kr,https://www.weddic.com/,weddic
500,더아리엘,경기 수원시 팔달구 우만동 147-7,,,37.27761182159211,127.0362510760279,웨딩홀,[],"60,000원~76,000원 (뷔페, 음주류 포함).",60000,76000,"650만원~ (생화 꽃장식 포함), [정가] 23,750,000원~ (200명 이상 보증 시).",250,700,정보 준비중,,"650만원~ (생화 꽃장식 포함), [정가] 23,750,000원~ (200명 이상 보증 시).",,23750000,031-214-9300,https://www.instagram.com/theariel_wd,https://www.weddic.com/,weddic
501,SY컨벤션,경기 수원시 영통구 영통동 996-4,,,37.2545359883982,127.074952014349,컨벤션 웨딩홀,[],"80,000원 ~ 84,000원(뷔페, 음주료 포함).",80000,84000,"최소 보증 인원 200명, 최대 수용 인원 400명.",200,400,본식 30분,,"6,800,000원 ~ 9,900,000원(생화 꽃장식·연출료 포함).",6800000,9900000,031-206-6660,http://www.syconvention.co.kr/,https://www.weddic.com/,weddic
